,Unnamed: 0,cluster_id
1996,1996,0
1997,1997,0
1998,1998,1
1999,1999,1
2000,2000,0
2001,2001,2
2002,2002,2
2003,2003,0
2004,2004,3
2005,2005,3
2006,2006,3
2007,2007,2
2008,2008,3
2009,2009,3
2010,2010,0
2011,2011,2
2012,2012,2
2013,2013,2
2014,2014,0
2015,2015,3
2016,2016,0
2017,2017,1
2018,2018,0
2019,2019,3
2020,2020,0
2021,2021,1
2022,2022,3
2023,2023,0
2024,2024,0
2025,2025,3
2026,2026,1
2027,2027,0
2028,2028,2
2029,2029,1
2030,2030,2
2031,2031,2
2032,2032,2
2033,2033,0
2034,2034,0
2035,2035,1
2036,2036,0
2037,2037,3
2038,2038,2
2039,2039,0
2040,2040,3
2041,2041,1
2042,2042,2
2043,2043,2
2044,2044,3
2045,2045,3
2046,2046,0
2047,2047,3
2048,2048,2
2049,2049,1
2050,2050,1
2051,2051,2
2052,2052,0
2053,2053,3
2054,2054,2
2055,2055,3
2056,2056,0
2057,2057,0
2058,2058,1
2059,2059,3
2060,2060,1
2061,2061,2
2062,2062,3
2063,2063,3
2064,2064,0
2065,2065,0
2066,2066,2
2067,2067,3
2068,2068,1
2069,2069,1
2070,2070,1
2071,2071,1
2072,2072,1
2073,2073,0
2074,2074,1
2075,2075,3
2076,2076,3
2077,2077,0
2078,2078,2
2079,2079,0
2080,2080,0
2081,2081,0
2082,2082,3
2083,2083,3
2084,2084,3
2085,2085,1
2086,2086,1
2087,2087,2
2088,2088,3
2089,2089,0
2090,2090,2
2091,2091,1
2092,2092,0
2093,2093,2
2094,2094,3
2095,2095,2
2096,2096,2
2097,2097,1
2098,2098,0
2099,2099,0
2100,2100,1
2101,2101,3
2102,2102,1
2103,2103,1
2104,2104,2
2105,2105,0
2106,2106,2
2107,2107,0
2108,2108,2
2109,2109,1
2110,2110,1
2111,2111,2
2112,2112,3
2113,2113,1
2114,2114,3
2115,2115,1
2116,2116,2
2117,2117,1
2118,2118,3
2119,2119,1
2120,2120,2
2121,2121,3
2122,2122,0
2123,2123,1
2124,2124,2
2125,2125,2
2126,2126,0
2127,2127,3
2128,2128,1
2129,2129,2
2130,2130,1
2131,2131,0
2132,2132,1
2133,2133,0
2134,2134,1
2135,2135,2
2136,2136,2
2137,2137,2
2138,2138,0
2139,2139,2
2140,2140,3
2141,2141,1
2142,2142,0
2143,2143,2
2144,2144,0
2145,2145,3
2146,2146,1
2147,2147,0
2148,2148,3
2149,2149,2
2150,2150,2
2151,2151,0
2152,2152,0
2153,2153,3
2154,2154,2
2155,2155,0
2156,2156,2
2157,2157,1
2158,2158,2
2159,2159,0
2160,2160,1
2161,2161,2
2162,2162,0
2163,2163,1
2164,2164,0
2165,2165,2
2166,2166,3
2167,2167,0
2168,2168,0
2169,2169,2
2170,2170,1
2171,2171,2
2172,2172,1
2173,2173,1
2174,2174,2
2175,2175,1
2176,2176,3
2177,2177,1
2178,2178,3
2179,2179,3
2180,2180,3
2181,2181,0
2182,2182,1
2183,2183,1
2184,2184,2
2185,2185,1
2186,2186,0
2187,2187,2
2188,2188,3
2189,2189,1
2190,2190,1
2191,2191,1
2192,2192,2
2193,2193,3
2194,2194,1
2195,2195,2
2196,2196,1
2197,2197,3
2198,2198,2
2199,2199,3
2200,2200,3
2201,2201,1
2202,2202,2
2203,2203,1
2204,2204,3
2205,2205,3
2206,2206,2
2207,2207,0
2208,2208,3
2209,2209,3
2210,2210,1
2211,2211,3
2212,2212,0
2213,2213,3
2214,2214,3
2215,2215,0
2216,2216,3
2217,2217,3
2218,2218,0
2219,2219,0
2220,2220,0
2221,2221,1
2222,2222,2
2223,2223,2
2224,2224,1
2225,2225,2
2226,2226,3
2227,2227,2
2228,2228,2
2229,2229,2
2230,2230,3
2231,2231,0
2232,2232,0
2233,2233,1
2234,2234,0
2235,2235,2
2236,2236,0
2237,2237,2
2238,2238,2
2239,2239,1
2240,2240,0
2241,2241,2
2242,2242,2
2243,2243,3
2244,2244,0
2245,2245,0
2246,2246,0
2247,2247,0
2248,2248,3
2249,2249,3
2250,2250,3
2251,2251,0
2252,2252,0
2253,2253,1
2254,2254,1
2255,2255,1
2256,2256,2
2257,2257,2
2258,2258,2
2259,2259,3
2260,2260,2
2261,2261,1
2262,2262,1
2263,2263,1
2264,2264,1
2265,2265,1
2266,2266,1
2267,2267,2
2268,2268,2
2269,2269,1
2270,2270,2
2271,2271,1
2272,2272,0
2273,2273,2
2274,2274,1
2275,2275,3
2276,2276,1
2277,2277,3
2278,2278,1
2279,2279,0
2280,2280,2
2281,2281,2
2282,2282,2
2283,2283,2
2284,2284,1
2285,2285,0
2286,2286,3
2287,2287,2
2288,2288,0
2289,2289,3
2290,2290,0
2291,2291,2
2292,2292,2
2293,2293,2
2294,2294,2
2295,2295,3
2296,2296,0
2297,2297,2
2298,2298,3
2299,2299,0
2300,2300,2
2301,2301,2
2302,2302,3
2303,2303,0
2304,2304,1
2305,2305,2
2306,2306,1
2307,2307,0
2308,2308,0
2309,2309,0
2310,2310,1
2311,2311,1
2312,2312,3
2313,2313,2
2314,2314,0
2315,2315,1
2316,2316,3
2317,2317,2
2318,2318,0
2319,2319,0
2320,2320,2
2321,2321,0
2322,2322,1
2323,2323,2
2324,2324,1
2325,2325,0
2326,2326,2
2327,2327,3
2328,2328,3
2329,2329,3
2330,2330,1
2331,2331,2
2332,2332,2
2333,2333,3
2334,2334,1
2335,2335,0
2336,2336,1
2337,2337,2
2338,2338,2
2339,2339,3
2340,2340,0
2341,2341,1
2342,2342,3
2343,2343,2
2344,2344,3
2345,2345,2
2346,2346,3
2347,2347,3
2348,2348,1
2349,2349,1
2350,2350,0
2351,2351,1
2352,2352,1
2353,2353,1
2354,2354,0
2355,2355,2
2356,2356,3
2357,2357,2
2358,2358,2
2359,2359,1
2360,2360,2
2361,2361,3
2362,2362,3
2363,2363,2
2364,2364,2
2365,2365,2
2366,2366,0
2367,2367,2
2368,2368,3
2369,2369,0
2370,2370,1
2371,2371,1
2372,2372,3
2373,2373,3
2374,2374,3
2375,2375,0
2376,2376,1
2377,2377,1
2378,2378,2
2379,2379,0
2380,2380,1
2381,2381,3
2382,2382,0
2383,2383,3
2384,2384,0
2385,2385,1
2386,2386,3
2387,2387,3
2388,2388,1
2389,2389,2
2390,2390,3
2391,2391,1
2392,2392,2
2393,2393,3
2394,2394,1
2395,2395,0
2396,2396,2
2397,2397,1
2398,2398,1
2399,2399,1
2400,2400,3
2401,2401,2
2402,2402,3
2403,2403,1
2404,2404,2
2405,2405,1
2406,2406,2
2407,2407,1
2408,2408,2
2409,2409,1
2410,2410,2
2411,2411,2
2412,2412,1
2413,2413,2
2414,2414,1
2415,2415,3
2416,2416,3
2417,2417,0
2418,2418,0
2419,2419,2
2420,2420,1
2421,2421,0
2422,2422,3
2423,2423,3
2424,2424,1
2425,2425,1
2426,2426,3
2427,2427,1
2428,2428,0
2429,2429,3
2430,2430,3
2431,2431,0
2432,2432,0
2433,2433,1
2434,2434,3
2435,2435,3
2436,2436,2
2437,2437,2
2438,2438,1
2439,2439,1
2440,2440,1
2441,2441,3
2442,2442,0
2443,2443,2
2444,2444,2
2445,2445,3
2446,2446,0
2447,2447,1
2448,2448,3
2449,2449,2
2450,2450,3
2451,2451,3
2452,2452,2
2453,2453,3
2454,2454,0
2455,2455,3
2456,2456,2
2457,2457,2
2458,2458,1
2459,2459,2
2460,2460,2
2461,2461,0
2462,2462,1
2463,2463,1
2464,2464,0
2465,2465,3
2466,2466,0
2467,2467,3
2468,2468,3
2469,2469,3
2470,2470,3
2471,2471,0
2472,2472,1
2473,2473,2
2474,2474,3
2475,2475,1
2476,2476,1
2477,2477,0
2478,2478,3
2479,2479,1
2480,2480,3
2481,2481,1
2482,2482,1
2483,2483,1
2484,2484,1
2485,2485,2
2486,2486,3
2487,2487,0
2488,2488,2
2489,2489,0
2490,2490,3
2491,2491,3
2492,2492,2
2493,2493,2
2494,2494,2
2495,2495,2
2496,2496,0
2497,2497,2
2498,2498,0
2499,2499,3
2500,2500,0
2501,2501,2
2502,2502,0
2503,2503,1
2504,2504,2
2505,2505,3
2506,2506,1
2507,2507,3
2508,2508,3
2509,2509,1
2510,2510,3
2511,2511,3
2512,2512,2
2513,2513,0
2514,2514,3
2515,2515,0
2516,2516,0
2517,2517,0
2518,2518,0
2519,2519,1
2520,2520,0
2521,2521,0
2522,2522,0
2523,2523,2
2524,2524,3
2525,2525,2
2526,2526,0
2527,2527,2
2528,2528,2
2529,2529,1
2530,2530,1
2531,2531,3
2532,2532,3
2533,2533,3
2534,2534,0
2535,2535,2
2536,2536,2
2537,2537,2
2538,2538,1
2539,2539,2
2540,2540,1
2541,2541,1
2542,2542,3
2543,2543,0
2544,2544,1
2545,2545,0
2546,2546,0
2547,2547,2
2548,2548,0
2549,2549,2
2550,2550,1
2551,2551,1
2552,2552,1
2553,2553,2
2554,2554,2
2555,2555,0
2556,2556,0
2557,2557,2
2558,2558,2
2559,2559,0
2560,2560,2
2561,2561,3
2562,2562,1
2563,2563,0
2564,2564,1
2565,2565,1
2566,2566,1
2567,2567,1
2568,2568,1
2569,2569,1
2570,2570,2
2571,2571,0
2572,2572,3
2573,2573,1
2574,2574,0
2575,2575,1
2576,2576,1
2577,2577,2
2578,2578,1
2579,2579,0
2580,2580,0
2581,2581,1
2582,2582,1
2583,2583,0
2584,2584,3
2585,2585,3
2586,2586,0
2587,2587,0
2588,2588,0
2589,2589,1
2590,2590,2
2591,2591,0
2592,2592,1
2593,2593,1
2594,2594,3
2595,2595,3
2596,2596,0
2597,2597,1
2598,2598,0
2599,2599,3
2600,2600,1
2601,2601,3
2602,2602,2
2603,2603,1
2604,2604,3
2605,2605,1
2606,2606,3
2607,2607,3
2608,2608,3
2609,2609,3
2610,2610,1
2611,2611,1
2612,2612,3
2613,2613,1
2614,2614,3
2615,2615,1
2616,2616,0
2617,2617,3
2618,2618,3
2619,2619,0
2620,2620,0
2621,2621,3
2622,2622,2
2623,2623,1
2624,2624,2
2625,2625,1
2626,2626,3
2627,2627,1
2628,2628,2
2629,2629,1
2630,2630,3
2631,2631,0
2632,2632,0
2633,2633,1
2634,2634,3
2635,2635,1
2636,2636,3
2637,2637,2
2638,2638,0
2639,2639,3
2640,2640,2
2641,2641,3
2642,2642,3
2643,2643,2
2644,2644,2
2645,2645,0
2646,2646,0
2647,2647,1
2648,2648,0
2649,2649,0
2650,2650,2
2651,2651,3
2652,2652,2
2653,2653,1
2654,2654,0
2655,2655,0
2656,2656,1
2657,2657,3
2658,2658,1
2659,2659,2
2660,2660,0
2661,2661,3
2662,2662,3
2663,2663,1
2664,2664,3
2665,2665,1
2666,2666,2
2667,2667,0
2668,2668,3
2669,2669,1
2670,2670,2
2671,2671,3
2672,2672,1
2673,2673,1
2674,2674,1
2675,2675,2
2676,2676,3
2677,2677,0
2678,2678,1
2679,2679,1
2680,2680,3
2681,2681,1
2682,2682,2
2683,2683,3
2684,2684,0
2685,2685,1
2686,2686,1
2687,2687,0
2688,2688,1
2689,2689,1
2690,2690,0
2691,2691,1
2692,2692,0
2693,2693,1
2694,2694,2
2695,2695,3
2696,2696,1
2697,2697,2
2698,2698,0
2699,2699,3
2700,2700,0
2701,2701,3
2702,2702,3
2703,2703,0
2704,2704,3
2705,2705,3
2706,2706,1
2707,2707,2
2708,2708,0
2709,2709,3
2710,2710,3
2711,2711,3
2712,2712,0
2713,2713,2
2714,2714,3
2715,2715,0
2716,2716,3
2717,2717,3
2718,2718,0
2719,2719,3
2720,2720,1
2721,2721,2
2722,2722,2
2723,2723,0
2724,2724,2
2725,2725,3
2726,2726,2
2727,2727,2
2728,2728,3
2729,2729,1
2730,2730,0
2731,2731,0
2732,2732,1
2733,2733,3
2734,2734,2
2735,2735,3
2736,2736,3
2737,2737,2
2738,2738,3
2739,2739,1
2740,2740,3
2741,2741,2
2742,2742,3
2743,2743,2
2744,2744,0
2745,2745,1
2746,2746,0
2747,2747,3
2748,2748,2
2749,2749,3
2750,2750,1
2751,2751,3
2752,2752,2
2753,2753,0
2754,2754,3
2755,2755,2
2756,2756,1
2757,2757,2
2758,2758,1
2759,2759,2
2760,2760,2
2761,2761,3
2762,2762,3
2763,2763,1
2764,2764,0
2765,2765,1
2766,2766,0
2767,2767,0
2768,2768,3
2769,2769,2
2770,2770,3
2771,2771,1
2772,2772,2
2773,2773,0
2774,2774,2
2775,2775,0
2776,2776,3
2777,2777,2
2778,2778,2
2779,2779,2
2780,2780,0
2781,2781,3
2782,2782,2
2783,2783,0
2784,2784,0
2785,2785,1
2786,2786,1
2787,2787,3
2788,2788,0
2789,2789,0
2790,2790,0
2791,2791,3
2792,2792,1
2793,2793,2
2794,2794,0
2795,2795,1
2796,2796,1
2797,2797,2
2798,2798,3
2799,2799,3
2800,2800,1
2801,2801,3
2802,2802,2
2803,2803,2
2804,2804,3
2805,2805,1
2806,2806,2
2807,2807,3
2808,2808,1
2809,2809,1
2810,2810,0
2811,2811,1
2812,2812,1
2813,2813,2
2814,2814,1
2815,2815,1
2816,2816,1
2817,2817,3
2818,2818,3
2819,2819,1
2820,2820,2
2821,2821,3
2822,2822,3
2823,2823,3
2824,2824,1
2825,2825,2
2826,2826,0
2827,2827,2
2828,2828,2
2829,2829,0
2830,2830,2
2831,2831,3
2832,2832,3
2833,2833,3
2834,2834,1
2835,2835,2
2836,2836,1
2837,2837,0
2838,2838,1
2839,2839,3
2840,2840,0
2841,2841,1
2842,2842,1
2843,2843,2
2844,2844,0
2845,2845,0
2846,2846,2
2847,2847,0
2848,2848,3
2849,2849,3
2850,2850,2
2851,2851,2
2852,2852,1
2853,2853,1
2854,2854,2
2855,2855,0
2856,2856,3
2857,2857,1
2858,2858,2
2859,2859,3
2860,2860,2
2861,2861,1
2862,2862,2
2863,2863,1
2864,2864,0
2865,2865,2
2866,2866,2
2867,2867,0
2868,2868,1
2869,2869,1
2870,2870,1
2871,2871,3
2872,2872,2
2873,2873,2
2874,2874,3
2875,2875,3
2876,2876,1
2877,2877,3
2878,2878,1
2879,2879,1
2880,2880,0
2881,2881,1
2882,2882,2
2883,2883,0
2884,2884,2
2885,2885,3
2886,2886,0
2887,2887,3
2888,2888,2
2889,2889,2
2890,2890,0
2891,2891,2
2892,2892,0
2893,2893,0
2894,2894,0
2895,2895,3
2896,2896,1
2897,2897,1
2898,2898,1
2899,2899,3
2900,2900,2
2901,2901,3
2902,2902,1
2903,2903,0
2904,2904,2
2905,2905,0
2906,2906,1
2907,2907,0
2908,2908,3
2909,2909,2
2910,2910,3
2911,2911,0
2912,2912,3
2913,2913,0
2914,2914,0
2915,2915,0
2916,2916,0
2917,2917,2
2918,2918,3
2919,2919,0
2920,2920,3
2921,2921,1
2922,2922,0
2923,2923,1
2924,2924,1
2925,2925,2
2926,2926,1
2927,2927,3
2928,2928,0
2929,2929,2
2930,2930,3
2931,2931,0
2932,2932,0
2933,2933,2
2934,2934,3
2935,2935,3
2936,2936,3
2937,2937,3
2938,2938,1
2939,2939,3
2940,2940,0
2941,2941,3
2942,2942,0
2943,2943,3
2944,2944,2
2945,2945,2
2946,2946,1
2947,2947,1
2948,2948,0
2949,2949,0
2950,2950,0
2951,2951,0
2952,2952,0
2953,2953,3
2954,2954,0
2955,2955,2
2956,2956,3
2957,2957,2
2958,2958,1
2959,2959,3
2960,2960,0
2961,2961,3
2962,2962,3
2963,2963,3
2964,2964,0
2965,2965,1
2966,2966,0
2967,2967,3
2968,2968,2
2969,2969,0
2970,2970,3
2971,2971,1
2972,2972,3
2973,2973,2
2974,2974,1
2975,2975,1
2976,2976,1
2977,2977,1
2978,2978,3
2979,2979,0
2980,2980,1
2981,2981,3
2982,2982,2
2983,2983,1
2984,2984,2
2985,2985,3
2986,2986,2
2987,2987,2
2988,2988,2
2989,2989,2
2990,2990,1
2991,2991,1
2992,2992,1
2993,2993,2
2994,2994,0
2995,2995,2
2996,2996,0
2997,2997,0
2998,2998,0
2999,2999,0
3000,3000,3
3001,3001,3
3002,3002,3
3003,3003,2
3004,3004,1
3005,3005,2
3006,3006,3
3007,3007,3
3008,3008,0
3009,3009,1
3010,3010,2
3011,3011,1
3012,3012,1
3013,3013,1
3014,3014,1
3015,3015,0
3016,3016,1
3017,3017,3
3018,3018,0
3019,3019,0
3020,3020,2
3021,3021,1
3022,3022,2
3023,3023,2
3024,3024,3
3025,3025,0
3026,3026,1
3027,3027,1
3028,3028,2
3029,3029,3
3030,3030,1
3031,3031,0
3032,3032,1
3033,3033,1
3034,3034,0
3035,3035,2
3036,3036,2
3037,3037,1
3038,3038,2
3039,3039,2
3040,3040,1
3041,3041,0
3042,3042,1
3043,3043,1
3044,3044,3
3045,3045,1
3046,3046,2
3047,3047,0
3048,3048,1
3049,3049,2
3050,3050,1
3051,3051,2
3052,3052,2
3053,3053,2
3054,3054,1
3055,3055,3
3056,3056,3
3057,3057,0
3058,3058,3
3059,3059,2
3060,3060,1
3061,3061,1
3062,3062,1
3063,3063,0
3064,3064,1
3065,3065,0
3066,3066,0
3067,3067,1
3068,3068,2
3069,3069,3
3070,3070,1
3071,3071,2
3072,3072,3
3073,3073,1
3074,3074,0
3075,3075,3
3076,3076,1
3077,3077,2
3078,3078,2
3079,3079,2
3080,3080,1
3081,3081,2
3082,3082,0
3083,3083,1
3084,3084,1
3085,3085,3
3086,3086,3
3087,3087,1
3088,3088,2
3089,3089,1
3090,3090,1
3091,3091,2
3092,3092,1
3093,3093,1
3094,3094,2
3095,3095,3
3096,3096,1
3097,3097,2
3098,3098,3
3099,3099,2
3100,3100,3
3101,3101,0
3102,3102,3
3103,3103,3
3104,3104,1
3105,3105,3
3106,3106,1
3107,3107,3
3108,3108,1
3109,3109,0
3110,3110,1
3111,3111,3
3112,3112,2
3113,3113,1
3114,3114,0
3115,3115,3
3116,3116,0
3117,3117,1
3118,3118,1
3119,3119,3
3120,3120,2
3121,3121,1
3122,3122,1
3123,3123,1
3124,3124,3
3125,3125,2
3126,3126,1
3127,3127,1
3128,3128,0
3129,3129,0
3130,3130,2
3131,3131,2
3132,3132,3
3133,3133,2
3134,3134,3
3135,3135,3
3136,3136,1
3137,3137,2
3138,3138,3
3139,3139,3
3140,3140,1
3141,3141,1
3142,3142,0
3143,3143,0
3144,3144,2
3145,3145,0
3146,3146,3
3147,3147,1
3148,3148,1
3149,3149,1
3150,3150,1
3151,3151,1
3152,3152,2
3153,3153,0
3154,3154,0
3155,3155,3
3156,3156,3
3157,3157,3
3158,3158,0
3159,3159,3
3160,3160,3
3161,3161,1
3162,3162,3
3163,3163,0
3164,3164,2
3165,3165,0
3166,3166,0
3167,3167,0
3168,3168,0
3169,3169,0
3170,3170,2
3171,3171,2
3172,3172,2
3173,3173,2
3174,3174,0
3175,3175,2
3176,3176,1
3177,3177,1
3178,3178,1
3179,3179,0
3180,3180,0
3181,3181,3
3182,3182,3
3183,3183,3
3184,3184,2
3185,3185,2
3186,3186,1
3187,3187,0
3188,3188,1
3189,3189,0
3190,3190,3
3191,3191,3
3192,3192,0
3193,3193,1
3194,3194,0
3195,3195,0
3196,3196,1
3197,3197,3
3198,3198,0
3199,3199,3
3200,3200,0
3201,3201,0
3202,3202,0
3203,3203,1
3204,3204,1
3205,3205,0
3206,3206,1
3207,3207,1
3208,3208,3
3209,3209,2
3210,3210,1
3211,3211,1
3212,3212,0
3213,3213,1
3214,3214,0
3215,3215,1
3216,3216,1
3217,3217,1
3218,3218,1
3219,3219,2
3220,3220,3
3221,3221,1
3222,3222,3
3223,3223,1
3224,3224,1
3225,3225,1
3226,3226,1
3227,3227,1
3228,3228,0
3229,3229,1
3230,3230,2
3231,3231,3
3232,3232,2
3233,3233,1
3234,3234,1
3235,3235,1
3236,3236,1
3237,3237,2
3238,3238,1
3239,3239,0
3240,3240,1
3241,3241,3
3242,3242,1
3243,3243,3
3244,3244,1
3245,3245,3
3246,3246,3
3247,3247,3
3248,3248,0
3249,3249,3
3250,3250,3
3251,3251,3
3252,3252,2
3253,3253,3
3254,3254,2
3255,3255,3
3256,3256,1
3257,3257,2
3258,3258,3
3259,3259,3
3260,3260,3
3261,3261,3
3262,3262,3
3263,3263,3
3264,3264,0
3265,3265,2
3266,3266,1
3267,3267,2
3268,3268,1
3269,3269,2
3270,3270,0
3271,3271,1
3272,3272,2
3273,3273,3
3274,3274,3
3275,3275,3
3276,3276,1
3277,3277,1
3278,3278,1
3279,3279,3
3280,3280,1
3281,3281,0
3282,3282,1
3283,3283,1
3284,3284,0
3285,3285,3
3286,3286,3
3287,3287,3
3288,3288,1
3289,3289,2
3290,3290,2
3291,3291,3
3292,3292,0
3293,3293,0
3294,3294,3
3295,3295,2
3296,3296,0
3297,3297,1
3298,3298,2
3299,3299,0
3300,3300,2
3301,3301,0
3302,3302,2
3303,3303,0
3304,3304,2
3305,3305,1
3306,3306,1
3307,3307,2
3308,3308,3
3309,3309,2
3310,3310,0
3311,3311,0
3312,3312,0
3313,3313,3
3314,3314,3
3315,3315,1
3316,3316,3
3317,3317,1
3318,3318,1
3319,3319,2
3320,3320,1
3321,3321,2
3322,3322,2
3323,3323,3
3324,3324,0
3325,3325,3
3326,3326,0
3327,3327,2
3328,3328,3
3329,3329,3
3330,3330,2
3331,3331,1
3332,3332,3
3333,3333,0
3334,3334,2
3335,3335,0
3336,3336,1
3337,3337,0
3338,3338,2
3339,3339,2
3340,3340,2
3341,3341,2
3342,3342,2
3343,3343,0
3344,3344,0
3345,3345,3
3346,3346,2
3347,3347,3
3348,3348,0
3349,3349,2
3350,3350,2
3351,3351,2
3352,3352,0
3353,3353,1
3354,3354,0
3355,3355,3
3356,3356,1
3357,3357,3
3358,3358,1
3359,3359,1
3360,3360,0
3361,3361,3
3362,3362,0
3363,3363,0
3364,3364,2
3365,3365,1
3366,3366,1
3367,3367,3
3368,3368,3
3369,3369,0
3370,3370,3
3371,3371,3
3372,3372,2
3373,3373,3
3374,3374,2
3375,3375,0
3376,3376,1
3377,3377,3
3378,3378,3
3379,3379,0
3380,3380,2
3381,3381,1
3382,3382,2
3383,3383,3
3384,3384,3
3385,3385,0
3386,3386,0
3387,3387,3
3388,3388,0
3389,3389,2
3390,3390,0
3391,3391,3
3392,3392,1
3393,3393,2
3394,3394,3
3395,3395,2
3396,3396,1
3397,3397,0
3398,3398,0
3399,3399,0
3400,3400,3
3401,3401,2
3402,3402,0
3403,3403,3
3404,3404,1
3405,3405,0
3406,3406,2
3407,3407,2
3408,3408,3
3409,3409,0
3410,3410,3
3411,3411,3
3412,3412,0
3413,3413,3
3414,3414,2
3415,3415,0
3416,3416,2
3417,3417,3
3418,3418,1
3419,3419,2
3420,3420,2
3421,3421,1
3422,3422,1
3423,3423,1
3424,3424,0
3425,3425,2
3426,3426,2
3427,3427,1
3428,3428,3
3429,3429,0
3430,3430,2
3431,3431,3
3432,3432,2
3433,3433,3
3434,3434,1
3435,3435,1
3436,3436,3
3437,3437,1
3438,3438,2
3439,3439,3
3440,3440,0
3441,3441,0
3442,3442,1
3443,3443,1
3444,3444,2
3445,3445,2
3446,3446,0
3447,3447,0
3448,3448,3
3449,3449,1
3450,3450,1
3451,3451,2
3452,3452,3
3453,3453,2
3454,3454,1
3455,3455,1
3456,3456,2
3457,3457,1
3458,3458,1
3459,3459,1
3460,3460,0
3461,3461,3
3462,3462,0
3463,3463,2
3464,3464,0
3465,3465,2
3466,3466,3
3467,3467,0
3468,3468,1
3469,3469,1
3470,3470,2
3471,3471,2
3472,3472,0
3473,3473,2
3474,3474,3
3475,3475,0
3476,3476,0
3477,3477,3
3478,3478,3
3479,3479,2
3480,3480,3
3481,3481,2
3482,3482,1
3483,3483,2
3484,3484,2
3485,3485,2
3486,3486,2
3487,3487,0
3488,3488,2
3489,3489,2
3490,3490,1
3491,3491,3
3492,3492,3
3493,3493,2
3494,3494,1
3495,3495,1
3496,3496,3
3497,3497,3
3498,3498,3
3499,3499,2
3500,3500,2
3501,3501,1
3502,3502,3
3503,3503,1
3504,3504,0
3505,3505,0
3506,3506,3
3507,3507,3
3508,3508,2
3509,3509,0
3510,3510,2
3511,3511,1
3512,3512,1
3513,3513,1
3514,3514,3
3515,3515,0
3516,3516,0
3517,3517,2
3518,3518,2
3519,3519,2
3520,3520,1
3521,3521,0
3522,3522,0
3523,3523,2
3524,3524,0
3525,3525,0
3526,3526,2
3527,3527,3
3528,3528,1
3529,3529,1
3530,3530,1
3531,3531,3
3532,3532,1
3533,3533,1
3534,3534,0
3535,3535,0
3536,3536,3
3537,3537,3
3538,3538,2
3539,3539,3
3540,3540,2
3541,3541,2
3542,3542,2
3543,3543,0
3544,3544,1
3545,3545,1
3546,3546,1
3547,3547,3
3548,3548,2
3549,3549,1
3550,3550,3
3551,3551,3
3552,3552,0
3553,3553,3
3554,3554,3
3555,3555,3
3556,3556,2
3557,3557,3
3558,3558,1
3559,3559,0
3560,3560,3
3561,3561,0
3562,3562,0
3563,3563,1
3564,3564,1
3565,3565,1
3566,3566,2
3567,3567,2
3568,3568,3
3569,3569,0
3570,3570,2
3571,3571,1
3572,3572,3
3573,3573,3
3574,3574,0
3575,3575,3
3576,3576,1
3577,3577,0
3578,3578,0
3579,3579,1
3580,3580,3
3581,3581,1
3582,3582,2
3583,3583,1
3584,3584,2
3585,3585,1
3586,3586,3
3587,3587,3
3588,3588,2
3589,3589,0
3590,3590,1
3591,3591,0
3592,3592,3
3593,3593,1
3594,3594,2
3595,3595,0
3596,3596,3
3597,3597,0
3598,3598,3
3599,3599,2
3600,3600,2
3601,3601,1
3602,3602,2
3603,3603,0
3604,3604,2
3605,3605,1
3606,3606,3
3607,3607,3
3608,3608,1
3609,3609,3
3610,3610,3
3611,3611,3
3612,3612,2
3613,3613,0
3614,3614,3
3615,3615,1
3616,3616,0
3617,3617,1
3618,3618,0
3619,3619,2
3620,3620,2
3621,3621,2
3622,3622,1
3623,3623,2
3624,3624,2
3625,3625,2
3626,3626,2
3627,3627,1
3628,3628,1
3629,3629,1
3630,3630,3
3631,3631,3
3632,3632,0
3633,3633,0
3634,3634,2
3635,3635,2
3636,3636,1
3637,3637,0
3638,3638,1
3639,3639,2
3640,3640,0
3641,3641,2
3642,3642,1
3643,3643,1
3644,3644,3
3645,3645,1
3646,3646,1
3647,3647,3
3648,3648,3
3649,3649,3
3650,3650,2
3651,3651,1
3652,3652,2
3653,3653,0
3654,3654,1
3655,3655,1
3656,3656,2
3657,3657,3
3658,3658,1
3659,3659,2
3660,3660,3
3661,3661,1
3662,3662,3
3663,3663,0
3664,3664,1
3665,3665,2
3666,3666,0
3667,3667,0
3668,3668,0
3669,3669,3
3670,3670,3
3671,3671,0
3672,3672,1
3673,3673,2
3674,3674,2
3675,3675,3
3676,3676,2
3677,3677,1
3678,3678,3
3679,3679,3
3680,3680,3
3681,3681,1
3682,3682,1
3683,3683,0
3684,3684,2
3685,3685,2
3686,3686,1
3687,3687,1
3688,3688,0
3689,3689,3
3690,3690,0
3691,3691,1
3692,3692,2
3693,3693,1
3694,3694,1
3695,3695,0
3696,3696,2
3697,3697,2
3698,3698,3
3699,3699,1
3700,3700,0
3701,3701,2
3702,3702,1
3703,3703,0
3704,3704,3
3705,3705,1
3706,3706,3
3707,3707,3
3708,3708,3
3709,3709,3
3710,3710,3
3711,3711,0
3712,3712,1
3713,3713,0
3714,3714,3
3715,3715,0
3716,3716,3
3717,3717,2
3718,3718,3
3719,3719,0
3720,3720,3
3721,3721,0
3722,3722,1
3723,3723,2
3724,3724,0
3725,3725,2
3726,3726,0
3727,3727,3
3728,3728,0
3729,3729,3
3730,3730,2
3731,3731,3
3732,3732,2
3733,3733,0
3734,3734,0
3735,3735,2
3736,3736,3
3737,3737,0
3738,3738,0
3739,3739,2
3740,3740,0
3741,3741,3
3742,3742,2
3743,3743,2
